GEOHASH,TOTAL_VEHICLES,TOTAL_WEIGHTED_SUM,UNIQUE_DAYS,LATITUDE,LONGITUDE,MEAN_DAILY_VEHICLES,MEAN_SPEED,V_NORM,INV_SPEED,S_NORM,FINAL_DEMAND_SCORE
sx7fqf,20485,1474326,354,41.1904907226563,28.0755615234375,57.867231638418076,71.97100317305345,0.003548668428761422,0.013875205782814592,0.06515366637546327,0.022030167812771975
sx7fqg,540994,46754432,354,41.1959838867188,28.0755615234375,1528.231638418079,86.42319877854467,0.09530336790649124,0.011557593964590824,0.034572701216425715,0.07708416789947158
sx7fqk,235404,20287394,354,41.2014770507813,28.0535888671875,664.9830508474577,86.18117788992541,0.04143433084200349,0.011590013308299592,0.035000475536801995,0.039504174250443044
sx7fqs,405131,36998049,354,41.2014770507813,28.0645751953125,1144.4378531073446,91.32366814684633,0.07135360193675239,0.010938086605689264,0.02639828097513801,0.05786700564826807
sx7fqu,881763,58783469,355,41.2014770507813,28.0755615234375,2483.8394366197185,66.66583764571659,0.15493586848816907,0.01497771967314119,0.07970137389158767,0.13236552010919464
sx7fqv,421753,33043283,355,41.2069702148438,28.0755615234375,1188.0366197183098,78.34747589228766,0.07407428240857522,0.012747382737630085,0.05027200371774507,0.06693359880132617
sx7fqx,328749,26328940,355,41.2179565429688,28.0645751953125,926.0535211267605,80.08827403277272,0.057725831392843936,0.012470651252467449,0.046620522550957964,0.05439423874027814
sx7fqy,377302,33015854,355,41.2124633789063,28.0755615234375,1062.8225352112677,87.50511261535851,0.06626058626539567,0.011414858906587203,0.03268930737045919,0.05618920259691473
sx7fqz,105983,9103750,354,41.2179565429688,28.0755615234375,299.38700564971754,85.8982100902975,0.01862015287177191,0.01162814899228725,0.03550367715761373,0.023685210157524457
sx7fr0,38778,2773835,354,41.1795043945313,28.0865478515625,109.54237288135593,71.5311516839445,0.006773336431708752,0.013960406561830296,0.0662778934932724,0.024624703550177846
sx7fr1,38031,2866413,354,41.1849975585938,28.0865478515625,107.4322033898305,75.37043464542084,0.006641656171598237,0.013250221821276803,0.05690698217992252,0.021721253974095522
sx7fr3,32267,2934036,355,41.1849975585938,28.0975341796875,90.89295774647887,90.92992840983048,0.005609562694228383,0.010985398071476549,0.027022557342512087,0.012033461088713494
sx7fr4,563578,48103629,354,41.1904907226563,28.0865478515625,1592.0282485875707,85.35398649344013,0.0992844482201939,0.011702204204092514,0.03648083814473607,0.08044336519755654
sx7fr5,190639,16468990,354,41.1959838867188,28.0865478515625,538.5282485875706,86.38835705180996,0.033543210569115654,0.011562249926900107,0.03463413679422282,0.033870488436647805
sx7fr6,626893,56860856,354,41.1904907226563,28.0975341796875,1770.8841807909605,90.70264941545048,0.11044554014642853,0.011012894518360227,0.027385373875261527,0.08552749026507843
sx7fr8,323180,29030210,355,41.1795043945313,28.1085205078125,910.3661971830986,89.82675289312458,0.05674690012422531,0.011120161329392956,0.0288007630207255,0.04836305899317536
sx7fr9,747226,68918513,355,41.1849975585938,28.1085205078125,2104.861971830986,92.23248789522849,0.13128665389198568,0.01083042407711054,0.02497767032347022,0.09939395882143104
sx7frb,263483,23870377,355,41.1795043945313,28.1195068359375,742.2056338028169,90.59551090582694,0.04625322802102426,0.01102590403882661,0.0275570349312632,0.04064437009409594
sx7frd,26235,2367521,354,41.1904907226563,28.1085205078125,74.11016949152543,90.24284352963598,0.004562271501901265,0.011068945374427595,0.028124966788557984,0.011631080087898281
sx7ftv,4,201,4,41.2509155273438,28.0316162109375,1.0,50.25,0.0,0.019860973187686197,0.14413606671495247,0.04324082001448574
sx7fty,227243,16692223,354,41.2564086914063,28.0316162109375,641.9293785310734,73.45538916490277,0.03999571959332623,0.013595196916953487,0.06145894006116498,0.04643468573367785
sx7ftz,220839,15913501,354,41.2619018554688,28.0316162109375,623.8389830508474,72.05928753526325,0.038866830188041435,0.013858229954270457,0.06492966975222726,0.04668568205729718
sx7fv7,381513,15121522,354,41.2838745117188,28.0096435546875,1077.7203389830509,39.63566641241583,0.0671902493486799,0.025166307508750863,0.2141401298431204,0.11127521349701205
sx7fv9,13,679,11,41.2728881835938,28.0206298828125,1.1818181818181819,52.23076923076923,1.1345944281154292e-05,0.01910921652212259,0.1342166124660118,0.040272925900800345
sx7fvb,333312,21682808,354,41.2673950195313,28.0316162109375,941.5593220338983,65.05258736559139,0.05869343513504275,0.015348584613972269,0.08459494914223334,0.06646388933719993
sx7fvc,372321,22463186,354,41.2728881835938,28.0316162109375,1051.7542372881355,60.33284719368502,0.06556989466201876,0.016547292514533317,0.10041193982836778,0.07602250821192347
sx7fvd,331719,18488718,354,41.2783813476563,28.0206298828125,937.0593220338983,55.73608385410543,0.05841262301408418,0.017909565481220142,0.11838717701164927,0.0764049892133537
sx7fve,242089,13941562,354,41.2838745117188,28.0206298828125,683.867231638418,57.58858105903201,0.042612754588775635,0.01733445305192569,0.11079854934566581,0.06306849301584269
sx7fvf,44029,2473446,354,41.2783813476563,28.0316162109375,124.37570621468926,56.177655636058056,0.007698976385979589,0.0177690415263013,0.11653295874455535,0.040349171093552315
sx7fvk,202440,14298317,354,41.2893676757813,28.0096435546875,571.8644067796611,70.62990021734835,0.035623476632789274,0.014138292248781147,0.06862510105933695,0.045523963960753575
sx7fvm,216870,17349026,354,41.2948608398438,28.0096435546875,612.6271186440678,79.99735325310094,0.03816717964938195,0.012484807042750635,0.04680730867538347,0.04075921835718241
sx7fvp,340199,24948400,355,41.3058471679688,27.9986572265625,958.3070422535211,73.33472467585149,0.05973853798750786,0.013617535905719045,0.061753703762211,0.0603430877199188
sx7fvq,153524,11248898,354,41.3003540039063,28.0096435546875,433.683615819209,73.27126703316745,0.027000623080492128,0.013629313496084925,0.06190910945949142,0.03747316899419191
sx7fvr,367315,14094189,354,41.3058471679688,28.0096435546875,1037.6129943502824,38.37085063229109,0.06468744301260346,0.025993706496331925,0.22505768705131218,0.11279851622421608
sx7fw3,240894,19979148,354,41.2289428710938,28.0535888671875,680.4915254237288,82.93750778350643,0.04240210142835788,0.012042750639953912,0.04097435971216291,0.04197377891349939
sx7fw4,21864,1926699,354,41.2344360351563,28.0426025390625,61.76271186440678,88.12198133918771,0.003791756887519656,0.011335043543799958,0.031636140999214434,0.012145072121028088
sx7fw5,241295,21318937,354,41.2399291992188,28.0426025390625,681.6242937853108,88.35217057958101,0.04247278922528468,0.01130554505839168,0.031246907501429517,0.03910502470812813
sx7fw6,244002,20790661,354,41.2344360351563,28.0535888671875,689.271186440678,85.20692863173252,0.04294997592423938,0.011722377256330144,0.03674702224113199,0.04108908981930716
sx7fw8,318304,23326616,355,41.2234497070313,28.0645751953125,896.6309859154929,73.28408062732483,0.05588978594469855,0.013626933681685268,0.06187770772919792,0.05768616248004836
sx7fw9,231745,17686224,354,41.2289428710938,28.0645751953125,654.6468926553672,76.31760771537681,0.040789326729895894,0.013085989340631758,0.054739929125956995,0.04497450744871422
sx7fwh,239371,20862334,354,41.2454223632813,28.0426025390625,676.1892655367232,87.15480989760664,0.04213362882307232,0.011460686249543129,0.03329400068762587,0.03948174038243838
sx7fwj,310411,24366617,354,41.2509155273438,28.0426025390625,876.867231638418,78.49791727741606,0.054656474443220915,0.01272298344077541,0.049950054182818324,0.05324454836510013
sx7fwn,102789,7738659,354,41.2564086914063,28.0426025390625,290.364406779661,75.28684003152088,0.01805711839949214,0.013264914666563531,0.057100854763013215,0.02977023930854846
sx7ghb,559137,25048001,355,41.3113403320313,27.9876708984375,1575.0338028169015,44.79760953040132,0.09822394902877679,0.022272900728108353,0.17596153097078393,0.12154522361137893
sx7ghc,565621,36194137,355,41.3168334960938,27.9876708984375,1593.2985915492957,63.990087001720234,0.09936372104273318,0.015603037018395046,0.0879524570963695,0.09594034185882407
sx7ghd,432457,19863777,354,41.3223266601563,27.9766845703125,1221.629943502825,45.932374779457845,0.07617059629790358,0.021723841205043684,0.16871667227052628,0.1039344190896904
sx7ghe,240768,4522484,354,41.3278198242188,27.9766845703125,680.1355932203389,18.783575890483785,0.04237989030014647,0.05295607176307859,0.5808269950709584,0.20391402173139003
sx7ghf,222530,13318665,354,41.3223266601563,27.9876708984375,628.6158192090395,59.851098728261356,0.039164917630942216,0.016680261433283678,0.1021664691415019,0.05806538308411012
sx7ghk,186202,9901772,355,41.3333129882813,27.9656982421875,524.512676056338,53.177581336398106,0.032668601091572526,0.01876962082204774,0.1297356358889648,0.061788711530790213
sx7ghm,190923,13685538,355,41.3388061523438,27.9656982421875,537.8112676056338,71.68092896088999,0.033498469024621294,0.013931276934920312,0.065893527095662,0.043216986445933504
sx7ghq,91302,6966631,355,41.3442993164063,27.9656982421875,257.1887323943662,76.30315874789162,0.015986866957633142,0.013088464094785814,0.05477258358947296,0.027622581947185088
sx7ghs,9168,141101,354,41.3333129882813,27.9766845703125,25.89830508474576,15.390597731239092,0.0015537213020268825,0.0645552881399374,0.7338790416232204,0.22125131739838494
sx7gj0,187113,14338476,355,41.3113403320313,27.9986572265625,527.0788732394366,76.63003639511953,0.03282873870796893,0.013032705925623746,0.05403685268964361,0.03919117290247133
sxhzvq,117397,7090258,354,40.7730102539063,29.4158935546875,331.62994350282486,60.39556377079482,0.020632199041653327,0.016530137710407875,0.10018558161637336,0.044498213814069335
sxhzvr,373111,22143088,354,40.7785034179688,29.4158935546875,1053.9858757062148,59.347186226082854,0.06570915491032843,0.016821654034169294,0.10403214922106872,0.07720605320355052
sxhzvt,317081,10009926,354,40.7675170898438,29.4268798828125,895.7090395480226,31.568987104241504,0.05583225400806313,0.03157663352820234,0.2987245952473222,0.12869995637984086
sxhzvw,371936,17824976,354,40.7730102539063,29.4268798828125,1050.6666666666667,47.924847285554506,0.06550202732581724,0.02082255450088213,0.15682416418028358,0.09289866838215713
sxk18j,304365,23817695,354,41.0751342773438,28.1304931640625,859.7881355932203,78.25372496837679,0.05359069284666379,0.012762635093655031,0.050473259063668174,0.052655462711765105
sxk18m,299074,23928818,354,41.0751342773438,28.1414794921875,844.8418079096045,80.00968990952072,0.05265800174057981,0.01248288441921873,0.04678193959382253,0.050895183096552624
sxk18n,342393,31624338,354,41.0806274414063,28.1304931640625,967.2118644067797,92.36268848954272,0.06029422287542239,0.010815173302181208,0.024776435840156416,0.04963888676484259
sxk18p,162236,15110927,354,41.0861206054688,28.1304931640625,458.29378531073445,93.14163934022042,0.028536363945395486,0.010724822161815459,0.02358424953273506,0.027050729621597356
sxk18r,269589,24682341,354,41.0861206054688,28.1414794921875,761.5508474576271,91.55544551150084,0.04746042146031402,0.010910426482783514,0.026033304731824008,0.04103228644176701
sxk18t,388490,32254311,354,41.0751342773438,28.1524658203125,1097.4293785310736,83.02481659759582,0.06842014650368802,0.012030101730521263,0.04080745693076609,0.06013633963181144
sxk18v,463714,30310204,355,41.0751342773438,28.1634521484375,1306.2366197183098,65.36400453727944,0.08145028078575363,0.015275570247624179,0.08363152214559702,0.08210465319370663
sxk19j,420675,33250935,355,41.0751342773438,28.1744384765625,1185.0,79.04186129434837,0.07388478915887672,0.012635538053379237,0.04879620938264364,0.0663582152260068
sxk19m,189399,15525775,354,41.0751342773438,28.1854248046875,535.0254237288135,81.97390165734771,0.0333246248629081,0.012184141119243045,0.04284001179719344,0.036179240943193705
sxk19q,417963,33869068,355,41.0806274414063,28.1854248046875,1177.3605633802817,81.0336513040628,0.0734080677366297,0.012325341999613972,0.04470316211818124,0.06479659605109515
sxk19w,458051,34059421,355,41.0806274414063,28.1964111328125,1290.2845070422536,74.35726807713552,0.08045482598701287,0.013430522309306726,0.05928605312668113,0.07410419412891334
sxk19y,564632,38868731,355,41.0806274414063,28.2073974609375,1590.512676056338,68.83905092166225,0.09918987241198012,0.014505566679998735,0.07347129941600497,0.09147430051318756
sxk1b2,332986,30208236,354,41.0916137695313,28.1414794921875,940.638418079096,90.71923744541813,0.0586359682477656,0.011010883025757562,0.02735883216335099,0.04925282742244122
sxk1b8,28618,2574340,354,41.0916137695313,28.1524658203125,80.84180790960453,89.95527290516458,0.004982343871169482,0.011104291483887682,0.02859135988053612,0.012065048673979471
sxk1b9,356792,32338104,354,41.0971069335938,28.1524658203125,1007.8870056497175,90.6357317428642,0.06283246124935989,0.011021016536615344,0.027492544176745046,0.05223048612757543
sxk1bd,364502,33058031,355,41.1026000976563,28.1524658203125,1026.7661971830985,90.69368892351757,0.06401057365302028,0.011013981388534351,0.027399715163421153,0.05302731610614054
sxk1bf,13446,1158126,353,41.1026000976563,28.1634521484375,38.09065155807365,86.13163766175815,0.002314556562612867,0.01159667179141929,0.035088334443411986,0.012146689926852602
sxk1bg,415916,32539188,355,41.1080932617188,28.1634521484375,1171.594366197183,78.23499937487377,0.07304824150088497,0.012765685938343848,0.05051351506098434,0.06628782356891477
sxk1bu,267450,14732893,354,41.1135864257813,28.1634521484375,755.5084745762712,55.086532062067675,0.047083361117105996,0.018120363114596715,0.1211686588073527,0.06930895042418
sxk1bx,495474,44211317,354,41.1300659179688,28.1524658203125,1399.6440677966102,89.230347101967,0.08727915714313027,0.011194404056871516,0.029780398283404577,0.07002952948521256
sxk1by,377323,35406694,354,41.1245727539063,28.1634521484375,1065.8841807909605,93.83656442888454,0.06645164119625277,0.010645481938580566,0.022537352643714162,0.053277354630491186
